qseqid,sseqid,pident,length,mismatch,gapopen,qlen,slen,qstart,qend,sstart,send,evalue,bitscore,similarity
56875|Q52T62|1-56,tr|A0A590UK12|A0A590UK12_HUMAN,86.275,51,7,0,56,139,1,51,25,75,8.1e-27,95.5,78.571875
56875|Q52T62|1-56,tr|Q71UZ1|Q71UZ1_HUMAN,86.275,51,7,0,56,160,1,51,46,96,3.18e-26,94.7,78.571875
56875|Q52T62|1-56,tr|Q6FGW4|Q6FGW4_HUMAN,86.275,51,7,0,56,178,1,51,64,114,5.57e-26,94.4,78.571875
56875|Q52T62|1-56,sp|P22301|IL10_HUMAN,86.275,51,7,0,56,178,1,51,64,114,5.57e-26,94.4,78.571875
58553|Q659R3|1-56,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,76.786,56,13,0,56,536,1,56,345,400,2.92e-25,97.4,76.786
58557|Q659R3|113-152,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,75.0,40,10,0,40,536,1,40,457,496,7.66e-15,67.0,75.0
60341|Q69489|1-56,tr|A0A126LB35|A0A126LB35_HUMAN,94.643,56,3,0,56,647,1,56,1,56,2.48e-30,112.0,94.643
60345|Q69489|113-168,tr|A0A126LB35|A0A126LB35_HUMAN,94.643,56,3,0,56,647,1,56,113,168,1.45e-33,120.0,94.643
60346|Q69489|141-196,tr|A0A126LB35|A0A126LB35_HUMAN,94.643,56,3,0,56,647,1,56,141,196,6.3e-22,88.2,94.643
60360|Q69489|533-588,tr|A0A126LB35|A0A126LB35_HUMAN,83.929,56,0,1,56,647,1,56,533,579,1.3799999999999998e-23,92.8,83.929
60361|Q69489|561-616,tr|A0A126LB35|A0A126LB35_HUMAN,89.796,49,5,0,56,647,8,56,559,607,4.52e-25,97.1,78.5715
60534|Q69536|113-155,tr|A0A0A0YLE6|A0A0A0YLE6_HUMAN,93.023,43,3,0,43,189,1,43,135,177,3.09e-23,87.0,93.023
60534|Q69536|113-155,tr|A0A0A0YPD7|A0A0A0YPD7_HUMAN,93.023,43,3,0,43,188,1,43,135,177,3.22e-23,87.0,93.023
60534|Q69536|113-155,tr|A0A0A0YLE1|A0A0A0YLE1_HUMAN,100.0,38,0,0,43,153,1,38,116,153,6.46e-22,82.8,88.37209302325581
60534|Q69536|113-155,tr|A0A0A0YRJ5|A0A0A0YRJ5_HUMAN,100.0,38,0,0,43,153,1,38,116,153,6.680000000000001e-22,82.8,88.37209302325581
60534|Q69536|113-155,tr|A0A0A0YLX6|A0A0A0YLX6_HUMAN,94.737,38,2,0,43,153,1,38,116,153,6.820000000000001e-21,80.1,83.72106976744186
60551|Q69549|29-84,tr|A0A126LAV9|A0A126LAV9_HUMAN,94.643,56,3,0,56,609,1,56,29,84,2.18e-30,112.0,94.643
60552|Q69549|57-112,tr|A0A126LAV9|A0A126LAV9_HUMAN,94.643,56,3,0,56,609,1,56,57,112,9.61e-31,113.0,94.643
60571|Q69550|1-56,tr|A0A126LAW4|A0A126LAW4_HUMAN,92.857,56,4,0,56,191,1,56,1,56,1.0400000000000001e-32,112.0,92.857
60572|Q69550|29-84,tr|A0A126LAW4|A0A126LAW4_HUMAN,92.857,56,4,0,56,191,1,56,29,84,1.01e-30,107.0,92.857
60573|Q69550|57-110,tr|A0A126LAW4|A0A126LAW4_HUMAN,92.593,54,4,0,54,191,1,54,57,110,6.53e-30,104.0,92.593
60575|Q69552|29-84,tr|A0A126LAW3|A0A126LAW3_HUMAN,97.959,49,1,0,56,334,1,49,29,77,7.22e-28,102.0,85.714125
60582|Q69553|113-168,tr|A0A126LAV8|A0A126LAV8_HUMAN,94.643,56,3,0,56,293,1,56,113,168,2.3300000000000001e-32,113.0,94.643
60583|Q69553|141-196,tr|A0A126LAV8|A0A126LAV8_HUMAN,94.643,56,3,0,56,293,1,56,141,196,1.5100000000000002e-31,111.0,94.643
60584|Q69553|169-224,tr|A0A126LAV8|A0A126LAV8_HUMAN,94.643,56,3,0,56,293,1,56,169,224,1.02e-31,112.0,94.643
60585|Q69553|197-252,tr|A0A126LAV8|A0A126LAV8_HUMAN,92.857,56,4,0,56,293,1,56,197,252,7.95e-32,112.0,92.857
60586|Q69553|225-280,tr|A0A126LAV8|A0A126LAV8_HUMAN,93.75,48,3,0,56,293,1,48,225,272,1.38e-25,96.3,80.35714285714285
60593|Q69554|141-196,tr|A0A126LAW1|A0A126LAW1_HUMAN,94.643,56,3,0,56,389,1,56,141,196,1.16e-31,113.0,94.643
60595|Q69554|197-252,tr|A0A126LAW1|A0A126LAW1_HUMAN,94.643,56,3,0,56,389,1,56,197,252,1.18e-33,119.0,94.643
60596|Q69554|225-280,tr|A0A126LAW1|A0A126LAW1_HUMAN,94.643,56,3,0,56,389,1,56,225,280,8.14e-33,116.0,94.643
60599|Q69554|309-364,tr|A0A126LAW1|A0A126LAW1_HUMAN,94.643,56,3,0,56,389,1,56,309,364,5.540000000000001e-31,112.0,94.643
60600|Q69554|337-389,tr|A0A126LAW1|A0A126LAW1_HUMAN,92.453,53,4,0,53,389,1,53,337,389,6.66e-29,106.0,92.453
60601|Q69556|1-56,tr|A0A126LAW5|A0A126LAW5_HUMAN,94.643,56,3,0,56,433,1,56,1,56,1.43e-33,119.0,94.643
60606|Q69556|141-196,tr|A0A126LAW5|A0A126LAW5_HUMAN,92.857,56,4,0,56,433,1,56,141,196,6.12e-30,109.0,92.857
60612|Q69556|309-364,tr|A0A126LAW5|A0A126LAW5_HUMAN,94.643,56,3,0,56,433,1,56,309,364,1e-31,114.0,94.643
60613|Q69556|337-392,tr|A0A126LAW5|A0A126LAW5_HUMAN,94.643,56,3,0,56,433,1,56,337,392,3.6199999999999997e-28,104.0,94.643
60632|Q69559|29-84,tr|A0A126LAW2|A0A126LAW2_HUMAN,96.364,55,2,0,56,87,2,56,30,84,1.35e-33,110.0,94.64321428571428
60684|Q69567|1-56,tr|A0A126LB25|A0A126LB25_HUMAN,94.643,56,3,0,56,1459,1,56,1,56,3.59e-32,117.0,94.643
60684|Q69567|1-56,tr|A0A126LB36|A0A126LB36_HUMAN,94.643,56,3,0,56,941,1,56,1,56,2.4400000000000003e-31,114.0,94.643
60685|Q69567|29-84,tr|A0A126LB25|A0A126LB25_HUMAN,89.286,56,6,0,56,1459,1,56,29,84,1.5e-26,101.0,89.286
60685|Q69567|29-84,tr|A0A126LB36|A0A126LB36_HUMAN,89.286,56,6,0,56,941,1,56,29,84,2.49e-26,100.0,89.286
60686|Q69567|57-112,tr|A0A126LB36|A0A126LB36_HUMAN,94.643,56,3,0,56,941,1,56,57,112,7.01e-28,105.0,94.643
60695|Q69567|309-364,tr|A0A126LB36|A0A126LB36_HUMAN,87.5,56,7,0,56,941,1,56,309,364,3.84e-27,102.0,87.5
60696|Q69567|337-392,tr|A0A126LB36|A0A126LB36_HUMAN,83.929,56,9,0,56,941,1,56,337,392,2.39e-27,103.0,83.929
60697|Q69567|365-420,tr|A0A126LB36|A0A126LB36_HUMAN,92.857,56,4,0,56,941,1,56,365,420,1.93e-30,112.0,92.857
60701|Q69567|477-532,tr|A0A126LB36|A0A126LB36_HUMAN,87.5,56,7,0,56,941,1,56,477,532,1.96e-25,98.2,87.5
60702|Q69567|505-560,tr|A0A126LB36|A0A126LB36_HUMAN,89.286,56,6,0,56,941,1,56,505,560,9.85e-28,104.0,89.286
60705|Q69567|589-644,tr|A0A126LB36|A0A126LB36_HUMAN,94.643,56,3,0,56,941,1,56,589,644,3.08e-26,100.0,94.643
60707|Q69567|645-700,tr|A0A126LB36|A0A126LB36_HUMAN,91.071,56,5,0,56,941,1,56,645,700,6.31e-19,79.7,91.071
60709|Q69567|701-756,tr|A0A126LB36|A0A126LB36_HUMAN,87.273,55,7,0,56,941,1,55,701,755,1.0800000000000001e-29,110.0,85.71455357142857
60710|Q69567|729-784,tr|A0A126LB36|A0A126LB36_HUMAN,92.857,56,4,0,56,941,1,56,729,784,6.56e-33,119.0,92.857
60711|Q69567|757-812,tr|A0A126LB36|A0A126LB36_HUMAN,91.071,56,5,0,56,941,1,56,757,812,1.02e-28,107.0,91.071
60712|Q69567|785-840,tr|A0A126LB36|A0A126LB36_HUMAN,89.286,56,6,0,56,941,1,56,785,840,1.21e-27,104.0,89.286
60713|Q69567|813-868,tr|A0A126LB36|A0A126LB36_HUMAN,94.545,55,3,0,56,941,2,56,814,868,6.84e-30,110.0,92.85669642857142
60714|Q69567|841-896,tr|A0A126LB36|A0A126LB36_HUMAN,94.643,56,3,0,56,941,1,56,841,896,6.1e-29,108.0,94.643
60717|Q69569|1-56,tr|A0A126LB33|A0A126LB33_HUMAN,91.071,56,5,0,56,153,1,56,1,56,6.78e-30,103.0,91.071
60718|Q69569|29-84,tr|A0A126LB33|A0A126LB33_HUMAN,92.857,56,4,0,56,153,1,56,29,84,3.3e-20,79.0,92.857
62258|Q6TUN2|197-252,tr|H0YJ50|H0YJ50_HUMAN,75.0,56,14,0,56,228,1,56,87,142,3.64e-27,99.0,75.0
62258|Q6TUN2|197-252,tr|A0A7P0T9C6|A0A7P0T9C6_HUMAN,75.0,56,14,0,56,302,1,56,215,270,2.18e-26,98.2,75.0
62258|Q6TUN2|197-252,tr|A0A7P0T925|A0A7P0T925_HUMAN,75.0,56,14,0,56,314,1,56,173,228,2.74e-26,98.2,75.0
62258|Q6TUN2|197-252,tr|A0A7P0TBI6|A0A7P0TBI6_HUMAN,75.0,56,14,0,56,321,1,56,215,270,2.76e-26,98.6,75.0
62258|Q6TUN2|197-252,tr|A0A7P0Z4A4|A0A7P0Z4A4_HUMAN,75.0,56,14,0,56,366,1,56,215,270,3.21e-26,99.0,75.0
62258|Q6TUN2|197-252,tr|A0A7P0T977|A0A7P0T977_HUMAN,75.0,56,14,0,56,362,1,56,215,270,3.26e-26,99.0,75.0
62258|Q6TUN2|197-252,tr|A0A7P0T8N0|A0A7P0T8N0_HUMAN,75.0,56,14,0,56,356,1,56,215,270,3.5200000000000004e-26,98.6,75.0
62258|Q6TUN2|197-252,tr|A0A7P0TA65|A0A7P0TA65_HUMAN,75.0,56,14,0,56,393,1,56,215,270,3.7500000000000003e-26,99.0,75.0
62258|Q6TUN2|197-252,tr|A0A7P0T838|A0A7P0T838_HUMAN,75.0,56,14,0,56,395,1,56,215,270,3.82e-26,99.0,75.0
62258|Q6TUN2|197-252,tr|A0A7P0T9T1|A0A7P0T9T1_HUMAN,75.0,56,14,0,56,394,1,56,213,268,3.99e-26,99.0,75.0
62258|Q6TUN2|197-252,tr|A0A7P0T952|A0A7P0T952_HUMAN,75.0,56,14,0,56,393,1,56,215,270,3.99e-26,99.0,75.0
62258|Q6TUN2|197-252,sp|Q99986|VRK1_HUMAN,75.0,56,14,0,56,396,1,56,215,270,4.02e-26,99.0,75.0
62258|Q6TUN2|197-252,tr|A0A7P0TAS8|A0A7P0TAS8_HUMAN,75.0,56,14,0,56,403,1,56,215,270,4.03e-26,99.0,75.0
62258|Q6TUN2|197-252,tr|A0A7P0TBB8|A0A7P0TBB8_HUMAN,75.0,56,14,0,56,375,1,56,215,270,4.09e-26,98.6,75.0
62258|Q6TUN2|197-252,tr|H0YJJ9|H0YJJ9_HUMAN,75.0,56,14,0,56,394,1,56,215,270,4.1100000000000004e-26,99.0,75.0
62258|Q6TUN2|197-252,tr|H0YJF7|H0YJF7_HUMAN,75.0,56,14,0,56,420,1,56,215,270,4.1500000000000003e-26,99.4,75.0
62258|Q6TUN2|197-252,tr|A0A7P0T9E5|A0A7P0T9E5_HUMAN,75.0,56,14,0,56,395,1,56,214,269,4.19e-26,99.0,75.0
62258|Q6TUN2|197-252,tr|A0A7P0Z3Z7|A0A7P0Z3Z7_HUMAN,75.0,56,14,0,56,395,1,56,215,270,4.24e-26,99.0,75.0
62258|Q6TUN2|197-252,tr|A0A7P0T9I1|A0A7P0T9I1_HUMAN,75.0,56,14,0,56,372,1,56,215,270,4.4e-26,98.6,75.0
62258|Q6TUN2|197-252,tr|A0A7P0Z462|A0A7P0Z462_HUMAN,75.0,56,14,0,56,395,1,56,215,270,4.41e-26,99.0,75.0
62258|Q6TUN2|197-252,tr|A8K245|A8K245_HUMAN,75.0,56,14,0,56,396,1,56,215,270,4.46e-26,99.0,75.0
62258|Q6TUN2|197-252,tr|A0A7P0Z445|A0A7P0Z445_HUMAN,75.0,56,14,0,56,448,1,56,215,270,4.69e-26,99.4,75.0
62258|Q6TUN2|197-252,tr|A0A7P0TAA6|A0A7P0TAA6_HUMAN,75.0,56,14,0,56,437,1,56,215,270,5.25e-26,99.0,75.0
62258|Q6TUN2|197-252,tr|A0A7P0TBE4|A0A7P0TBE4_HUMAN,75.0,56,14,0,56,413,1,56,215,270,5.840000000000001e-26,98.6,75.0
62258|Q6TUN2|197-252,tr|A0A7P0TA16|A0A7P0TA16_HUMAN,75.0,56,14,0,56,442,1,56,213,268,7.57e-26,98.6,75.0
62258|Q6TUN2|197-252,tr|A0A7P0T824|A0A7P0T824_HUMAN,75.0,56,14,0,56,444,1,56,215,270,7.67e-26,98.6,75.0
63318|Q6TVW3|57-112,tr|H0YKC5|H0YKC5_HUMAN,86.792,53,7,0,56,221,1,53,130,182,5.27e-28,100.0,82.14242857142857
63318|Q6TVW3|57-112,tr|H0YMM5|H0YMM5_HUMAN,83.636,55,9,0,56,133,1,55,68,122,8.0099999999999995e-28,97.8,82.1425
63318|Q6TVW3|57-112,tr|H0YMP1|H0YMP1_HUMAN,83.636,55,9,0,56,107,1,55,22,76,1.0100000000000001e-27,96.7,82.1425
63318|Q6TVW3|57-112,tr|A0A0C4DGL3|A0A0C4DGL3_HUMAN,83.636,55,9,0,56,141,1,55,42,96,1.23e-27,97.8,82.1425
63318|Q6TVW3|57-112,tr|H0YNW5|H0YNW5_HUMAN,83.636,55,9,0,56,167,1,55,68,122,1.64e-27,98.2,82.1425
63318|Q6TVW3|57-112,tr|H0YNJ9|H0YNJ9_HUMAN,82.143,56,10,0,56,143,1,56,65,120,2.18e-27,97.1,82.143
63318|Q6TVW3|57-112,tr|H0YKI0|H0YKI0_HUMAN,86.792,53,7,0,56,226,1,53,153,205,2.5200000000000003e-27,99.4,82.14242857142857
63318|Q6TVW3|57-112,sp|P33316|DUT_HUMAN,86.792,53,7,0,56,252,1,53,153,205,3.39e-27,99.4,82.14242857142857
63319|Q6TVW3|85-140,tr|H0YKC5|H0YKC5_HUMAN,82.143,56,10,0,56,221,1,56,158,213,2.3e-28,101.0,82.143
63319|Q6TVW3|85-140,sp|P33316|DUT_HUMAN,82.143,56,10,0,56,252,1,56,181,236,4.47e-28,101.0,82.143
63319|Q6TVW3|85-140,tr|H0YMP1|H0YMP1_HUMAN,82.143,56,10,0,56,107,1,56,50,105,1.82e-27,96.3,82.143
63319|Q6TVW3|85-140,tr|A0A0C4DGL3|A0A0C4DGL3_HUMAN,82.143,56,10,0,56,141,1,56,70,125,3.4900000000000006e-27,96.7,82.143
63319|Q6TVW3|85-140,tr|H0YNW5|H0YNW5_HUMAN,82.143,56,10,0,56,167,1,56,96,151,3.8800000000000006e-27,97.1,82.143
64429|Q709R1|29-84,tr|O75978|O75978_HUMAN,75.0,56,14,0,56,100,1,56,15,70,1.0100000000000001e-27,96.7,75.0
64485|Q73372|57-112,tr|A0A0M3KKW8|A0A0M3KKW8_HUMAN,85.714,56,8,0,56,353,1,56,15,70,4.21e-29,106.0,85.714
64491|Q73372|225-280,tr|A0A0M3KKW8|A0A0M3KKW8_HUMAN,78.571,56,12,0,56,353,1,56,107,162,2.59e-26,99.0,78.571
64492|Q73372|253-308,tr|A0A0M3KKW8|A0A0M3KKW8_HUMAN,82.353,51,9,0,56,353,1,51,135,185,2.71e-20,82.8,75.00005357142857
6465|B8RA84|29-84,tr|O75978|O75978_HUMAN,81.132,53,10,0,56,100,4,56,16,68,4.4800000000000004e-27,95.1,76.78564285714286
6465|B8RA84|29-84,tr|O75979|O75979_HUMAN,75.0,56,14,0,56,105,1,56,12,67,8.690000000000001e-26,92.0,75.0
6466|B8RA84|57-112,tr|O75979|O75979_HUMAN,81.818,55,10,0,56,105,1,55,40,94,9.03e-29,99.4,80.35696428571428
64666|Q75008|57-112,tr|A0A0M3KKW8|A0A0M3KKW8_HUMAN,80.357,56,11,0,56,353,1,56,15,70,2.46e-27,101.0,80.357
64671|Q75008|197-252,tr|A0A0M3KKW8|A0A0M3KKW8_HUMAN,81.818,55,10,0,56,353,2,56,85,139,9.11e-28,102.0,80.35696428571428
64672|Q75008|225-280,tr|A0A0M3KKW8|A0A0M3KKW8_HUMAN,83.636,55,9,0,56,353,1,55,112,166,5.77e-25,95.5,82.1425
64999|Q76RD8|1-56,tr|B4DS95|B4DS95_HUMAN,75.0,56,14,0,56,683,1,56,1,56,1.54e-23,92.8,75.0
64999|Q76RD8|1-56,tr|Q53GZ5|Q53GZ5_HUMAN,75.0,56,14,0,56,792,1,56,1,56,2.07e-23,92.4,75.0
64999|Q76RD8|1-56,sp|P23921|RIR1_HUMAN,75.0,56,14,0,56,792,1,56,1,56,2.0899999999999997e-23,92.4,75.0
65000|Q76RD8|29-84,sp|P23921|RIR1_HUMAN,80.357,56,11,0,56,792,1,56,29,84,3.02e-17,74.7,80.357
65000|Q76RD8|29-84,tr|Q53GZ5|Q53GZ5_HUMAN,80.357,56,11,0,56,792,1,56,29,84,3.05e-17,74.7,80.357
65000|Q76RD8|29-84,tr|B4DNN4|B4DNN4_HUMAN,81.132,53,10,0,56,762,4,56,2,54,7.13e-16,70.9,76.78564285714286
65004|Q76RD8|141-196,tr|B4DNN4|B4DNN4_HUMAN,83.929,56,9,0,56,762,1,56,111,166,1.02e-27,104.0,83.929
65004|Q76RD8|141-196,sp|P23921|RIR1_HUMAN,83.929,56,9,0,56,792,1,56,141,196,1.0300000000000001e-27,104.0,83.929
65004|Q76RD8|141-196,tr|B4E0I8|B4E0I8_HUMAN,83.929,56,9,0,56,695,1,56,44,99,1.27e-27,104.0,83.929
65004|Q76RD8|141-196,tr|Q53GZ5|Q53GZ5_HUMAN,82.143,56,10,0,56,792,1,56,141,196,4.44e-27,102.0,82.143
65005|Q76RD8|169-224,tr|B4DS95|B4DS95_HUMAN,83.636,55,9,0,56,683,1,55,88,142,3.57e-28,105.0,82.1425
65005|Q76RD8|169-224,tr|Q53GZ5|Q53GZ5_HUMAN,83.636,55,9,0,56,792,1,55,169,223,4.3499999999999995e-28,105.0,82.1425
65005|Q76RD8|169-224,sp|P23921|RIR1_HUMAN,83.636,55,9,0,56,792,1,55,169,223,4.4799999999999995e-28,105.0,82.1425
65005|Q76RD8|169-224,tr|B4E0I8|B4E0I8_HUMAN,83.636,55,9,0,56,695,1,55,72,126,4.75e-28,105.0,82.1425
65005|Q76RD8|169-224,tr|B4DNN4|B4DNN4_HUMAN,83.636,55,9,0,56,762,1,55,139,193,5.33e-28,105.0,82.1425
65006|Q76RD8|197-252,tr|H0YCY7|H0YCY7_HUMAN,82.143,56,10,0,56,130,1,56,10,65,3.49e-29,101.0,82.143
65006|Q76RD8|197-252,tr|B4DS95|B4DS95_HUMAN,82.143,56,10,0,56,683,1,56,116,171,6.99e-28,105.0,82.143
65006|Q76RD8|197-252,tr|B4E0I8|B4E0I8_HUMAN,82.143,56,10,0,56,695,1,56,100,155,7.01e-28,105.0,82.143
65006|Q76RD8|197-252,tr|B4DNN4|B4DNN4_HUMAN,82.143,56,10,0,56,762,1,56,167,222,7.06e-28,105.0,82.143
65006|Q76RD8|197-252,tr|Q53GZ5|Q53GZ5_HUMAN,82.143,56,10,0,56,792,1,56,197,252,7.07e-28,105.0,82.143
65006|Q76RD8|197-252,sp|P23921|RIR1_HUMAN,82.143,56,10,0,56,792,1,56,197,252,7.07e-28,105.0,82.143
65007|Q76RD8|225-280,tr|E9PP77|E9PP77_HUMAN,80.357,56,11,0,56,75,1,56,3,58,2.47e-27,94.7,80.357
65007|Q76RD8|225-280,tr|H0YCY7|H0YCY7_HUMAN,80.357,56,11,0,56,130,1,56,38,93,9.62e-27,95.1,80.357
65007|Q76RD8|225-280,tr|B4DXB0|B4DXB0_HUMAN,80.357,56,11,0,56,570,1,56,3,58,1.98e-26,100.0,80.357
65007|Q76RD8|225-280,tr|E9PL69|E9PL69_HUMAN,80.357,56,11,0,56,570,1,56,3,58,1.98e-26,100.0,80.357
65007|Q76RD8|225-280,tr|B4DS95|B4DS95_HUMAN,80.357,56,11,0,56,683,1,56,144,199,2.14e-26,100.0,80.357
65007|Q76RD8|225-280,tr|B4DNN4|B4DNN4_HUMAN,80.357,56,11,0,56,762,1,56,195,250,2.1500000000000002e-26,100.0,80.357
65007|Q76RD8|225-280,tr|Q53GZ5|Q53GZ5_HUMAN,80.357,56,11,0,56,792,1,56,225,280,2.1500000000000002e-26,100.0,80.357
65007|Q76RD8|225-280,sp|P23921|RIR1_HUMAN,80.357,56,11,0,56,792,1,56,225,280,2.1500000000000002e-26,100.0,80.357
65007|Q76RD8|225-280,tr|B4E0I8|B4E0I8_HUMAN,78.571,56,12,0,56,695,1,56,128,183,1.06e-25,99.0,78.571
65008|Q76RD8|253-308,tr|B4DS95|B4DS95_HUMAN,82.143,56,10,0,56,683,1,56,172,227,1.29e-28,107.0,82.143
65008|Q76RD8|253-308,tr|E9PL69|E9PL69_HUMAN,82.143,56,10,0,56,570,1,56,31,86,2.13e-28,106.0,82.143
65008|Q76RD8|253-308,tr|B4DXB0|B4DXB0_HUMAN,82.143,56,10,0,56,570,1,56,31,86,2.49e-28,106.0,82.143
65008|Q76RD8|253-308,sp|P23921|RIR1_HUMAN,82.143,56,10,0,56,792,1,56,253,308,1.9100000000000003e-27,103.0,82.143
65008|Q76RD8|253-308,tr|B4DNN4|B4DNN4_HUMAN,82.143,56,10,0,56,762,1,56,223,278,1.92e-27,103.0,82.143
65008|Q76RD8|253-308,tr|Q53GZ5|Q53GZ5_HUMAN,82.143,56,10,0,56,792,1,56,253,308,1.9800000000000003e-27,103.0,82.143
65008|Q76RD8|253-308,tr|B4E0I8|B4E0I8_HUMAN,80.357,56,11,0,56,695,1,56,156,211,1.11e-26,101.0,80.357
65009|Q76RD8|281-336,tr|B4DXB0|B4DXB0_HUMAN,82.143,56,10,0,56,570,1,56,59,114,5.28e-29,108.0,82.143
65009|Q76RD8|281-336,tr|E9PL69|E9PL69_HUMAN,82.143,56,10,0,56,570,1,56,59,114,5.28e-29,108.0,82.143
65009|Q76RD8|281-336,tr|B4DS95|B4DS95_HUMAN,82.143,56,10,0,56,683,1,56,200,255,5.93e-29,108.0,82.143
65009|Q76RD8|281-336,tr|Q53GZ5|Q53GZ5_HUMAN,82.143,56,10,0,56,792,1,56,281,336,6.4e-29,108.0,82.143
65009|Q76RD8|281-336,sp|P23921|RIR1_HUMAN,82.143,56,10,0,56,792,1,56,281,336,6.4e-29,108.0,82.143
65009|Q76RD8|281-336,tr|B4DNN4|B4DNN4_HUMAN,82.143,56,10,0,56,762,1,56,251,306,6.64e-29,107.0,82.143
65009|Q76RD8|281-336,tr|B4E0I8|B4E0I8_HUMAN,82.143,56,10,0,56,695,1,56,184,239,8.47e-29,107.0,82.143
65010|Q76RD8|309-364,tr|Q53GZ5|Q53GZ5_HUMAN,79.63,54,11,0,56,792,3,56,311,364,3.48e-28,105.0,76.78607142857143
65010|Q76RD8|309-364,sp|P23921|RIR1_HUMAN,79.63,54,11,0,56,792,3,56,311,364,3.61e-28,105.0,76.78607142857143
65010|Q76RD8|309-364,tr|B4DS95|B4DS95_HUMAN,79.63,54,11,0,56,683,3,56,230,283,3.67e-28,105.0,76.78607142857143
65010|Q76RD8|309-364,tr|B4DNN4|B4DNN4_HUMAN,79.63,54,11,0,56,762,3,56,281,334,3.72e-28,105.0,76.78607142857143
65010|Q76RD8|309-364,tr|B4E0I8|B4E0I8_HUMAN,79.63,54,11,0,56,695,3,56,214,267,5.72e-28,105.0,76.78607142857143
65010|Q76RD8|309-364,tr|B4DXB0|B4DXB0_HUMAN,79.63,54,11,0,56,570,3,56,89,142,6.25e-28,105.0,76.78607142857143
65010|Q76RD8|309-364,tr|E9PL69|E9PL69_HUMAN,79.63,54,11,0,56,570,3,56,89,142,6.9e-28,105.0,76.78607142857143
65013|Q76RD8|393-448,tr|B4DXD1|B4DXD1_HUMAN,80.357,56,11,0,56,454,1,56,55,110,1.2400000000000001e-26,100.0,80.357
65013|Q76RD8|393-448,tr|B4DS95|B4DS95_HUMAN,80.357,56,11,0,56,683,1,56,312,367,1.33e-26,101.0,80.357
65013|Q76RD8|393-448,tr|Q53GZ5|Q53GZ5_HUMAN,80.357,56,11,0,56,792,1,56,393,448,1.4600000000000002e-26,101.0,80.357
65013|Q76RD8|393-448,sp|P23921|RIR1_HUMAN,80.357,56,11,0,56,792,1,56,393,448,1.47e-26,101.0,80.357
65013|Q76RD8|393-448,tr|B4DNN4|B4DNN4_HUMAN,80.357,56,11,0,56,762,1,56,363,418,1.51e-26,101.0,80.357
65013|Q76RD8|393-448,tr|B4E0I8|B4E0I8_HUMAN,80.357,56,11,0,56,695,1,56,296,351,1.73e-26,101.0,80.357
65013|Q76RD8|393-448,tr|E9PL69|E9PL69_HUMAN,80.357,56,11,0,56,570,1,56,171,226,1.8700000000000002e-26,100.0,80.357
65013|Q76RD8|393-448,tr|B4DXB0|B4DXB0_HUMAN,78.571,56,12,0,56,570,1,56,171,226,1.62e-25,98.2,78.571
65016|Q76RD8|477-532,tr|B4DXD1|B4DXD1_HUMAN,83.929,56,9,0,56,454,1,56,140,195,4.62e-28,104.0,83.929
65016|Q76RD8|477-532,tr|B4DXB0|B4DXB0_HUMAN,83.929,56,9,0,56,570,1,56,256,311,8.48e-28,104.0,83.929
65016|Q76RD8|477-532,tr|E9PL69|E9PL69_HUMAN,83.929,56,9,0,56,570,1,56,256,311,9.09e-28,104.0,83.929
65016|Q76RD8|477-532,tr|B4DS95|B4DS95_HUMAN,83.929,56,9,0,56,683,1,56,397,452,1.0100000000000001e-27,104.0,83.929
65016|Q76RD8|477-532,sp|P23921|RIR1_HUMAN,83.929,56,9,0,56,792,1,56,478,533,1.65e-27,103.0,83.929
65016|Q76RD8|477-532,tr|B4DNN4|B4DNN4_HUMAN,83.929,56,9,0,56,762,1,56,448,503,1.8100000000000002e-27,103.0,83.929
65016|Q76RD8|477-532,tr|B4E0I8|B4E0I8_HUMAN,83.929,56,9,0,56,695,1,56,381,436,1.9100000000000003e-27,103.0,83.929
65016|Q76RD8|477-532,tr|Q53GZ5|Q53GZ5_HUMAN,83.636,55,9,0,56,792,1,55,478,532,6.88e-27,102.0,82.1425
65017|Q76RD8|505-560,sp|P23921|RIR1_HUMAN,77.778,54,12,0,56,792,1,54,506,559,1.06e-23,93.2,75.00021428571429
65017|Q76RD8|505-560,tr|B4DXD1|B4DXD1_HUMAN,77.778,54,12,0,56,454,1,54,168,221,1.13e-23,92.8,75.00021428571429
65017|Q76RD8|505-560,tr|B4DS95|B4DS95_HUMAN,77.778,54,12,0,56,683,1,54,425,478,5.31e-23,91.3,75.00021428571429
65017|Q76RD8|505-560,tr|B4DNN4|B4DNN4_HUMAN,77.778,54,12,0,56,762,1,54,476,529,6.989999999999999e-23,90.9,75.00021428571429
65017|Q76RD8|505-560,tr|B4E0I8|B4E0I8_HUMAN,77.778,54,12,0,56,695,1,54,409,462,7.619999999999999e-23,90.9,75.00021428571429
65017|Q76RD8|505-560,tr|E9PL69|E9PL69_HUMAN,77.778,54,12,0,56,570,1,54,284,337,7.83e-23,90.5,75.00021428571429
65017|Q76RD8|505-560,tr|B4DXB0|B4DXB0_HUMAN,77.778,54,12,0,56,570,1,54,284,337,7.989999999999999e-23,90.5,75.00021428571429
65019|Q76RD8|561-616,tr|B4DXD1|B4DXD1_HUMAN,76.786,56,13,0,56,454,1,56,224,279,8.14e-26,98.6,76.786
